fecha,hora_declarada,modelo,total_abordo,pasajeros_a_bordo,tripulacion_a_bordo,total_fallecidos,pasajeros_fallecidos,tripulacion_fallecidos,resumen,pais,tipo_operador,tipo_modelo
1944-09-17,21:00,Consolidated B-24 Liberator,13,0,13,13,0,13,bomber crashed farmhouse,EE.UU,Militares,Avion
1944-09-18,07:00,Douglas C-47A-90-DL,19,16,3,19,16,3,struck side mountain full flight cause unknown weather conditions suspected,EE.UU,Comerciales,Avion
1944-09-21,00:00,Lockheed 18 Lodestar,17,13,4,17,13,4,en route right engine failed forcing crew reduce altitude attempt make emergency landing eventually aircraft went control crashed,Brazil,Comerciales,Avion
1944-09-27,20:00,Focke-Wulf FW 200,9,5,4,9,5,4,missing flight france spain shot american bristol beau allied night fighter,France,Comerciales,Avion
1944-10-07,00:00,Douglas C-47,3,0,3,3,0,3,wing cargo plane separated fuselage aircraft penetrated thunderstorm,India,Comerciales,Avion
1944-10-11,00:00,Short S-23 (flying boat),30,0,0,1,0,0,final approach one engine shutdown stalled 10 ft water hull ruptured impact,Australia,Comerciales,Avion
1944-10-11,07:00,Short S.23 Empire Flying Boat,29,22,7,1,1,0,landing water plane broke sank one passenger drowned,Australia,Comerciales,Avion
1944-10-16,20:00,Junkers JU-52/3m,15,12,3,15,12,3,crashed mt skorvefjell poor weather conditions,Norway,Comerciales,Avion
1944-10-17,07:00,Junkers JU-52/3m,9,6,3,1,1,0,shot british mosquito fighters,Hungary,Comerciales,Avion
1944-10-18,15:00,Consolidated B24H,24,19,5,24,19,5,brokeup flight either due explosion catastrophic structural failure aircraft,England,Militares,Avion
1944-11-04,17:00,Douglas DC-3,24,21,3,24,21,3,wing separated aircraft entering thunderstorm encountering severe turbulence failure airplanes structure result severe turbulence important contributing cause fact airplane undoubtedly abnormal attitude flight ie inverted instant structural failure cause airplane becoming inverted determined,EE.UU,Comerciales,Avion
1944-11-06,00:00,Douglas C-47 Skytrain (DC-3),17,14,3,17,14,3,colllided navy goodyear fg1a corsair airship,EE.UU,Militares,Avion
1944-11-09,00:00,SinDato,0,0,0,0,0,0,nan,Norway,Militares,Avion
1944-11-10,00:00,Lockheed Hudson,20,17,3,20,17,3,crashed attempting land,China,Comerciales,Avion
1944-11-19,15:00,Douglas C-47A-DL,30,25,5,25,20,5,flying low overcast aircraft struck hill exploded burned,England,Militares,Avion
1944-11-29,00:00,Lockheed 18 LodeStar,11,7,4,11,7,4,crashed aberdare mountains 50 miles destination entering thunderstorm wreckage located month,Kenya,Comerciales,Avion
1944-11-29,15:00,Ford 5-AT-B Tri-Motor,16,14,2,16,14,2,crashed en route failure wing probably weakened viabration turbulence constant operation rough fields,Nicaragua,Comerciales,Avion
1944-11-29,10:00,Focke-Wulf FW 200,10,6,4,10,6,4,shot german patrol boat,Sweden,Comerciales,Avion
1944-11-30,00:00,Douglas C-47,3,0,3,3,0,3,cargo plane flew digboi mountain losing engines,China,Comerciales,Avion
1944-12-01,00:00,Douglas DC-3,17,14,3,9,6,3,plane crashed burned 65 miles west northwest bubank airport dense fog pilots deviation standard instrument approach procedure descent established safe minimum altitude contributing factor companys failure enforce adherence company procedures,EE.UU,Comerciales,Avion
1944-12-07,15:00,Lisunov LI-2,16,11,5,16,11,5,crashed revine fog wrong decision part crew reduce altitude flying minima weather conditions,Ukraine,Comerciales,Avion
1945-01-06,00:00,Douglas C-47,4,0,4,4,0,4,cargo plane crashed strong winds,India,Comerciales,Avion
1945-01-08,21:00,Martin M-130 (flying boat),30,0,0,23,0,0,aircraft crashed 125 miles short intended landing area nosedown attitude great speed broke water first officers failure realize proximity water correct attitude normal landing lack adequate supervision captain landing resulting inadvertent flight water excess normal landing speed nosedown attitude aircraft named china clipper,Spain,Comerciales,Avion
1945-01-10,04:00,Douglas DC-3,24,21,3,24,21,3,aircraft lost fog crashed verdugo mountains attempting reach palmdale airport alternate landing site unable land burbank airport company ground personnel failed obtain transmit important weather pilot improperly executed missed approach pilot actress donna reed returning juarez obtained divorce husband bumped flight prior takeoff make room military officer holding wartimetravel priority pass,EE.UU,Comerciales,Avion
1945-01-14,00:00,Douglas C-47,6,0,6,4,0,4,cargo plane struck mountain,China,Comerciales,Avion
1945-01-16,00:00,Douglas C-47,3,0,3,3,0,3,nan,China,Comerciales,Avion
1945-01-23,00:00,Consolidated Liberator,11,0,0,11,0,0,nan,Indonesia,Militares,Avion
1945-01-31,08:00,Stinson Model A,10,8,2,10,8,2,crashed en route melbourne broken hill believed caused metal fatigue outer port wing broke severe turbulence,Australia,Comerciales,Avion
1945-02-02,10:00,Douglas C-47-DL,26,22,4,23,21,2,crashed mountain encountering fog bank climbing sufficient time avoid terrain,Italy,Militares,Avion
1945-02-06,10:00,Douglas C-47 Dakota,23,19,4,23,19,4,struck mountain flying low clouds poor visibility,England,Comerciales,Avion
1945-02-13,06:00,Douglas R4D-6,24,21,3,24,21,3,crashed san francisco bay shortly taking right wing struck water plane made wide turn malfunction gyro,EE.UU,Militares,Avion
1945-02-15,00:00,Lockheed 18 Loadstar,11,7,4,11,7,4,crashed en route,Brazil,Comerciales,Avion
1945-02-23,00:00,Junkers 52/3m,8,8,0,8,8,0,crashed snezka mountains ice storm,Poland,Militares,Avion
1945-02-23,02:00,Douglas DC-3,22,19,3,17,15,2,aircraft flew summit glade mountain 3900 ft heavy rain turbulence en route pilots failure properly plan flight remain safe instrument altitude existing conditions contributing cause accident companys laxity dispatching supervising flight,EE.UU,Comerciales,Avion
1945-02-23,00:00,Curtiss C-46A,30,26,4,13,13,0,nan,Morocco,Militares,Avion
1945-03-27,00:00,Douglas C-47A-90-DL,24,20,4,24,20,4,disappeared en route,Australia,Militares,Avion
1945-04-09,00:00,Douglas C-47,3,0,3,3,0,3,cargo plane struck mountain himalayas poor weather conditions,China,Comerciales,Avion
1945-04-14,16:00,Douglas DC-3,20,17,3,20,17,3,aircraft crashed slope cheat mountain 2100 ft 7 miles east northeast morgantown action pilot continuing flight mountainous terrain instrument conditions minimum authorized instrument altitude,EE.UU,Comerciales,Avion
1945-04-19,05:00,Douglas DC-3,13,11,2,13,11,2,failed gain altitude taking transport crashed hillside took heavy fog guildford airport,Australia,Militares,Avion
1945-04-20,00:00,Junkers JU-53/3m,20,17,3,18,15,3,missing evacuation flight berlin munich shot soviet forces south berlin,Germany,Comerciales,Avion
1945-04-20,06:00,Douglas C-47-DL,25,22,3,25,22,3,brokeup entering area thunderstorms initial structural failure involved elevator followed entire aircraft,EE.UU,Militares,Avion
1945-04-21,22:00,Focke-Wulf FW 200,21,16,5,21,16,5,shot allied forces 50 miles destination,Germany,Comerciales,Avion
1945-04-23,00:00,B17G Flying Fortress,31,26,5,31,26,5,cruising altitude 2000 feet aircraft hit slope mt north barrule located 2 miles south ramsey,England,Militares,Avion
1945-04-27,12:00,Lockheed 18 Lodestar,13,11,2,6,6,0,lost engine takeoff settled back runway overran runway rolled right crashed drainage ditch burned engine failure critical point takeoff followed pilot executing emergency landing unfavorable conditions contributing factors strong gusts ground turbulence prevailed time presence deep ditch near runway,EE.UU,Comerciales,Avion
1945-05-05,22:00,Douglas C-54E-DO (DC-4),21,15,6,21,15,6,crashed wooded area shortly taking sorido airstrip night cause unknown,Guinea,Militares,Avion
1945-05-06,12:00,Curtiss-Wright C-46D-CU,30,25,5,30,25,5,flying low poor visiblity aircraft struck radar tower lost right wing crashed burned pilot error flying vfr ifr conditions,England,Militares,Avion
1945-05-09,01:00,Avro Lancaster,31,25,6,31,25,6,aircraft went spin crashed wooded area caught fire,France,Comerciales,Avion
1945-05-13,15:00,Douglas C-47B-DK,23,19,4,20,16,4,crashed mountain 7000 feet three passengers rescued two weeks later occupants members womens military corps us army,Guinea,Militares,Avion
1945-05-30,09:00,Douglas C-47B-dK,21,18,3,21,18,3,disappeared atlantic coast sending distress message witness observed plane hit water 45 degree angle wreckage bodies ever found,Ivory Coast,Militares,Avion
1945-06-15,00:00,Douglas C-47,3,0,3,3,0,3,aircraft crashed mountain carstenz range altitude 14200 ft wreckage discovered december 1970,China,Comerciales,Avion
1945-06-24,10:00,de Havilland DH-86A,11,9,2,2,1,1,takeoff appeared normal aircraft climb turned back landing flew hangars 300 feet made steep turn port followed wide low circuit back runway port wing low inside airport dropped heavily starboard main undercarriage bounced contacted ground tail wheel bounced striking ground third time port main wheel bounced higher engine power applied aircraft swung left banking steeply left wings torn ground contact aircraft cartwheeled hit ground nosefirst,Australia,Comerciales,Avion
1945-06-25,07:00,Consolidated LB-30A Liberator,27,0,0,27,0,0,crashed burned hillside experiencing engine failure,England,Comerciales,Avion
1945-06-29,00:00,SinDato,2,0,0,2,0,0,crashed village exploding destoying several houses,India,Militares,Avion
1945-06-30,00:00,Boeing TB-29A Super Fortress,12,0,0,12,0,0,nan,EE.UU,Militares,Avion
1945-07-11,00:00,Douglas C-47,28,24,4,28,24,4,crashed island located winam bay shortly take kismu,Kenya,Militares,Avion
1945-07-12,14:00,Douglas DC-3-201C /  Army A-26,10,4,6,3,1,2,deviating course 8 miles avoid military traffic two planes collided 3000 ft commercial pilot landed plane corn field two occupants a26 3335553 killed one parachuted safely one infant killed dc3 lack vigilance part pilots aircraft resulting failure pilot see aircraft time avoid collision,EE.UU,Militares,Avion
1945-07-28,09:00,North American B-25D bomber,3,1,2,3,1,2,us army air force plane crashed 79th floor empire state building heavy fog lt col william franklin smith jr pilot became disoriented trying land newark airport lt smith told 3 hour wait land newark impatient get plane ground falsely declared official business la guardia airport intention diverting newark soon cleared 12 ton plane smashed 20 ft hole building fuel ruptured gas tanks poured set two floors ablaze killing 10 people one engine exited south side building plunged penthouse second engine entered elevator shaft severed cables plunging car elevator operator 1000 feet sub basement despite suffering broken back pelvis legs survived,EE.UU,Militares,Avion
1945-08-01,09:00,Boeing 247D,12,9,3,12,9,3,crashed mountainous terrain encountering engine failure,Mexico,Comerciales,Avion
1945-08-03,10:00,Sikorsky S-43 (flying boat),14,10,4,4,4,0,aircraft crashed landing fort de france plane sank 4 passengers drowned attempt pilot land aircraft conditions water surface suitable landing flying boat,France,Comerciales,Avion
1945-08-11,16:00,Douglas DC-2-243,16,12,4,16,12,4,crashed ixtaccihuatl mountain 40 miles eastsouteast mexico city navigational error crews last message stated entirely different area,Mexico,Comerciales,Avion
1945-09-07,02:00,Douglas DC-3,22,19,3,22,19,3,fire discovered board aircraft passed florence fire originated general area right side rear cargo compartment lavatory aircraft descended lower altitude returning florence struck two large trees crashed fire undetermined origin rear cargo compartment lavatory resulted inability pilot maintain altitude long enough effect emergency landing,EE.UU,Comerciales,Avion
1945-09-11,10:00,Douglas C-47A,11,7,4,11,7,4,left milne bay routine flight dobodura 1015 crashed sea near milne bay,Guinea,Militares,Avion
1945-09-15,00:00,Douglas C-47B-DK,24,21,3,23,20,3,failed gain altitude taking struck trees lost wings exploded burned engine failure,EE.UU,Militares,Avion
1945-09-18,00:00,Douglas C-47B-5-DK,29,26,3,29,26,3,month later wreckage found slope mountain located near mt puncak jaya southwest mulia 100 feet summit,Guinea,Militares,Avion
1945-09-28,00:00,Curtiss C-46D,20,17,3,20,17,3,crash 32 km southeast chinkiang unknown circumstances,China,Militares,Avion
1945-10-05,01:00,Lockheed 18 Lodestar,15,12,3,2,2,0,crashed lake attempting execute missed approach faulty execution missed approach procedure resulting settling aircraft water area beyond landing runway,EE.UU,Comerciales,Avion
1945-10-05,12:00,Consolidated LB-40-A Liberator,23,18,5,23,18,5,cashed burned shortly takeoff experiencing engine fire 2 engine,England,Comerciales,Avion
1945-10-07,00:00,Short Stirling IV,26,20,6,26,20,6,lost altitude turn attempting land crashed burned short runway,France,Comerciales,Avion
1945-10-13,20:00,Consolidated LB-30-A Liberator,31,25,6,31,25,6,aircraft failed gain speed altitude struck hill end runway,Belgium,Comerciales,Avion
1945-10-16,11:00,Curtiss-Wright C-46F-CU,59,55,4,59,55,4,struck radio transmission tower approach landing nanyman field encountering low clouds poor visibility,China,Militares,Avion
1945-10-20,00:00,Douglas C-47,31,28,3,31,28,3,crashed mountain en route flying low altitude adverse meteorological conditions,China,Comerciales,Avion
1945-10-23,00:00,Douglas C-47B,14,12,2,14,12,2,penetrated thunderstorm brokeup,India,Comerciales,Avion
1945-10-24,00:00,Faucett F-19,5,4,1,5,4,1,crashed takeoff,Peru,Comerciales,Avion
1945-10-24,00:00,Douglas C-47 Skytrain (DC-3),16,13,3,9,9,0,engine failed takeoff plane stalled crashed,Malta,Comerciales,Avion
1945-10-30,19:00,Curtiss-Wright C-46A-CK,50,46,4,45,44,1,crashed burned takeoff striking hill possible engine failure overloading,China,Militares,Avion
1945-11-01,15:00,Douglas C-47A-DK,30,26,4,26,22,4,crew descended low overcast obtain position followed river crashed wooded mountainside navigator error informing pilot high terrain,Germany,Militares,Avion
1945-11-03,02:00,Douglas C-54G,44,40,4,44,40,4,crashed himalaysas burned en route wreckage found month later,India,Militares,Avion
1945-11-07,11:00,Budd RB-1 Conestoga,3,0,3,1,0,1,refueling alberquerque plane carrying magazins west coast crashed burned encountering snow strong winds flight engineer survived,Mexico,Comerciales,Avion
1945-11-08,20:00,Martin PBM-3S  / Martin PBM-5,27,0,0,22,0,0,aircraft expierence midair collision corpus christi bay training flight,EE.UU,Militares,Avion
1945-11-09,20:00,Douglas C-47A-DL,24,20,4,24,20,4,pilot radioed lost shortly impacting ground attempting land poor visibility,Italy,Militares,Avion
